a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.1,8.0,61.5,0,12,-39.99509031139314,-0.3678212617523968,-4.82688849628903,-7.401417698827572,1,Done,BTBT_A1=0_A2=12_theta=61.5_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,7.9,61.5,0,10,-40.02474643383175,-0.3824861701577902,-4.82688849628903,-7.401499275234528,1,Done,BTBT_A1=0_A2=10_theta=61.5_a=6.1_b=7.9_cx=0_cy=0_cz=0.log
6.1,8.0,61.5,0,2,-40.994148983154446,-0.3163717167917639,-4.82688849628903,-7.676907139248215,2,Done,BTBT_A1=0_A2=2_theta=61.5_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.0,61.5,0,6,-40.621119387913495,-0.3289532922208309,-4.82688849628903,-7.5773589527234435,2,Done,BTBT_A1=0_A2=6_theta=61.5_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.0,61.5,0,4,-40.81547178514302,-0.3214231722522527,-4.82688849628903,-7.629712112015113,2,Done,BTBT_A1=0_A2=4_theta=61.5_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.1,61.5,0,8,-40.30720123602077,-0.312154849525541,-4.82688849628903,-7.507278636097908,1,Done,BTBT_A1=0_A2=8_theta=61.5_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.2,61.5,0,12,-39.99135035229847,-0.3125878316350281,-4.82688849628903,-7.428099424112588,1,Done,BTBT_A1=0_A2=12_theta=61.5_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
6.1,8.1,61.5,0,10,-40.20047433534637,-0.3241402907297015,-4.82688849628903,-7.474604190327227,1,Done,BTBT_A1=0_A2=10_theta=61.5_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.2,7.8,61.5,0,2,-41.10219365498051,-0.3745544438716024,-4.71736917598173,-7.729586603818461,2,Done,BTBT_A1=0_A2=2_theta=61.5_a=6.2_b=7.8_cx=0_cy=0_cz=0.log
6.2,7.8,61.5,0,6,-40.552532544359565,-0.3892695531249046,-4.71736917598173,-7.584813771536574,2,Done,BTBT_A1=0_A2=6_theta=61.5_a=6.2_b=7.8_cx=0_cy=0_cz=0.log
6.2,7.8,61.5,0,4,-40.85253252554685,-0.3805095138959586,-4.71736917598173,-7.664193786447868,2,Done,BTBT_A1=0_A2=4_theta=61.5_a=6.2_b=7.8_cx=0_cy=0_cz=0.log
6.2,7.9,61.5,0,8,-40.40348637010902,-0.3686370246578008,-4.71736917598173,-7.55786849220749,1,Done,BTBT_A1=0_A2=8_theta=61.5_a=6.2_b=7.9_cx=0_cy=0_cz=0.log
6.2,7.9,61.5,0,2,-41.0628236765042,-0.3440762832760811,-4.71736917598173,-7.734983189497143,2,Done,BTBT_A1=0_A2=2_theta=61.5_a=6.2_b=7.9_cx=0_cy=0_cz=0.log
6.2,7.9,61.5,0,6,-40.6424798280932,-0.3577371756546199,-4.71736917598173,-7.623066781205125,2,Done,BTBT_A1=0_A2=6_theta=61.5_a=6.2_b=7.9_cx=0_cy=0_cz=0.log
6.2,7.9,61.5,0,4,-40.86503252480179,-0.3495858206879347,-4.71736917598173,-7.682780632865615,2,Done,BTBT_A1=0_A2=4_theta=61.5_a=6.2_b=7.9_cx=0_cy=0_cz=0.log
6.2,7.9,61.5,0,10,-40.149708775337785,-0.3824861701577902,-4.71736917598173,-7.487499520764686,1,Done,BTBT_A1=0_A2=10_theta=61.5_a=6.2_b=7.9_cx=0_cy=0_cz=0.log
6.2,8.0,61.5,0,12,-40.06146832043305,-0.3678212617523968,-4.71736917598173,-7.472771861241199,1,Done,BTBT_A1=0_A2=12_theta=61.5_a=6.2_b=8.0_cx=0_cy=0_cz=0.log
6.2,8.0,61.5,0,8,-40.37527352012694,-0.3390813036821782,-4.71736917598173,-7.56559314019978,1,Done,BTBT_A1=0_A2=8_theta=61.5_a=6.2_b=8.0_cx=0_cy=0_cz=0.log
6.2,8.0,61.5,0,2,-40.83419668395072,-0.3163717167917639,-4.71736917598173,-7.691678724600933,2,Done,BTBT_A1=0_A2=2_theta=61.5_a=6.2_b=8.0_cx=0_cy=0_cz=0.log
6.2,8.0,61.5,0,6,-40.52896326873452,-0.3289532922208309,-4.71736917598173,-7.609079583082348,2,Done,BTBT_A1=0_A2=6_theta=61.5_a=6.2_b=8.0_cx=0_cy=0_cz=0.log
6.2,8.0,61.5,0,4,-40.68681968515739,-0.3214231722522527,-4.71736917598173,-7.652308747172356,2,Done,BTBT_A1=0_A2=4_theta=61.5_a=6.2_b=8.0_cx=0_cy=0_cz=0.log
6.2,8.1,61.5,0,12,-40.04827805887908,-0.3389369761571288,-4.71736917598173,-7.48391643865034,1,Done,BTBT_A1=0_A2=12_theta=61.5_a=6.2_b=8.1_cx=0_cy=0_cz=0.log
6.2,8.0,61.5,0,10,-40.22539903176949,-0.3519829092547297,-4.71736917598173,-7.521673715324141,1,Done,BTBT_A1=0_A2=10_theta=61.5_a=6.2_b=8.0_cx=0_cy=0_cz=0.log
6.2,8.1,61.5,0,8,-40.16690255049616,-0.312154849525541,-4.71736917598173,-7.526963624870405,1,Done,BTBT_A1=0_A2=8_theta=61.5_a=6.2_b=8.1_cx=0_cy=0_cz=0.log
6.0,8.0,61.5,0,14,-39.31119226291776,-0.3867469632532447,-4.866415351396427,-7.201216908404604,2,Done,BTBT_A1=0_A2=14_theta=61.5_a=6.0_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.1,61.5,0,14,-39.94549192255363,-0.3566515834536403,-4.82688849628903,-7.394602940767072,2,Done,BTBT_A1=0_A2=14_theta=61.5_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.3,7.8,61.5,0,6,-40.477394497487694,-0.3892695531249046,-4.557046646019444,-7.646190524799749,2,Done,BTBT_A1=0_A2=6_theta=61.5_a=6.3_b=7.8_cx=0_cy=0_cz=0.log
6.1,7.9,61.5,0,-2,-41.37096873717383,-0.3411897371988743,-4.82688849628903,-7.758703067549504,1,Done,BTBT_A1=0_A2=-2_theta=61.5_a=6.1_b=7.9_cx=0_cy=0_cz=0.log
6.2,8.1,61.5,0,10,-40.10525596793741,-0.3241402907297015,-4.71736917598173,-7.505559258628637,1,Done,BTBT_A1=0_A2=10_theta=61.5_a=6.2_b=8.1_cx=0_cy=0_cz=0.log
6.2,8.2,61.5,0,12,-39.855770542286336,-0.3125878316350281,-4.71736917598173,-7.448964131763205,2,Done,BTBT_A1=0_A2=12_theta=61.5_a=6.2_b=8.2_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,0,14,-39.6794653320685,-0.3566515834536403,-4.866415351396427,-7.308332865592092,2,Done,BTBT_A1=0_A2=14_theta=61.5_a=6.0_b=8.1_cx=0_cy=0_cz=0.log
6.3,7.9,61.5,0,6,-40.45577050186694,-0.3577371756546199,-4.557046646019444,-7.656550714629702,2,Done,BTBT_A1=0_A2=6_theta=61.5_a=6.3_b=7.9_cx=0_cy=0_cz=0.log
6.0,7.8,61.5,0,-2,-41.05450289417058,-0.3713415923994034,-4.866415351396427,-7.644747251644731,1,Done,BTBT_A1=0_A2=-2_theta=61.5_a=6.0_b=7.8_cx=0_cy=0_cz=0.log
6.1,7.9,61.5,0,-4,-41.33526341896504,-0.343643301166594,-4.82688849628903,-7.748549956013448,1,Done,BTBT_A1=0_A2=-4_theta=61.5_a=6.1_b=7.9_cx=0_cy=0_cz=0.log
