X,Y,Z,R
-0.00013107348145680565,1.3813185354484627,3.4390024330261397,1.7
-0.0001126252700996748,0.42631065100032495,4.458876920549753,1.7
5.734986268300005e-05,-0.9283499355329118,4.15771471109797,1.7
8.921356700269485e-05,-1.3538992898191147,2.8267588868681424,1.7
6.814302213508863e-05,-0.40439521658450206,1.7758726587411822,1.7
-2.4118304676861917e-05,0.9537050405445737,2.0949996288859585,1.7
0.00011975547588451488,-0.5848892295767624,0.35053198766983956,1.7
4.938067257672875e-05,0.5849418560871439,-0.35054988776397383,1.7
1.3018957666906784e-05,1.9729539524305437,0.7045628830251149,1.8
5.216497677069285e-05,-1.9729936618509296,-0.7046066290684239,1.8
-1.1758188483051915e-05,-0.9536630220552422,-2.094928887642868,1.7
9.555773589419238e-05,0.40442691971349704,-1.7757939479216358,1.7
-0.00010302610648884834,-1.3813424548074138,-3.4390595972358557,1.7
-0.00012277357131573448,-0.4262581058033701,-4.458815124750936,1.7
2.3437783889931146e-06,0.928289091383852,-4.157660870359785,1.7
0.0001754927156904904,1.3538490536911052,-2.8267936874671804,1.7
-0.00022713888065415422,2.454259695795497,3.6814839711740968,1.2
-0.00023302620989014913,0.7511071196472598,5.509832005152847,1.2
0.00016740430679734402,-1.6701044829946743,4.969995041621747,1.2
0.0001312660544701707,-2.429121751212148,2.5946024025768435,1.2
-0.00015781535755547154,-2.4542735983305812,-3.6815853681514565,1.2
-3.457151633973105e-05,1.6700385593970883,-4.969946383935733,1.2
0.0003747953554552173,2.4290861313415752,-2.594704486662542,1.2
-0.00027952992610769394,-0.8681964759123079,-5.889093960085117,1.7
-0.0003966578687220013,-2.3899383060455777,-5.950998284277311,1.7
-0.0005563092175873016,-2.83955231513547,-7.4061189927061895,1.7
-0.0006724395484602193,-4.361294197902278,-7.4680232721711635,1.7
-0.0008331434120003867,-4.810908365705917,-8.923143049459448,1.7
-0.0009492737428733738,-6.332650248472725,-8.985047328924422,1.7
-0.001109922703479911,-6.7822642049290796,-10.440168082080524,1.7
-0.001226107937286639,-8.304006299043174,-10.502071385677679,1.7
-0.0013867568978931488,-8.753620255499529,-11.95719213883378,1.7
0.9089618439086959,-0.47680102055217183,-6.397874561344079,1.2
-0.9091054388142141,-0.4762811659487238,-6.398218211930239,1.2
-0.909637976800592,-2.7813335500584264,-5.442218658886164,1.2
0.9084293059223181,-2.7818534046618746,-5.441875008300005,1.2
0.9086860073260239,-2.448157123756159,-7.914898573370115,1.2
-0.9093822730086273,-2.4476372165191727,-7.915242268683498,1.2
-0.9099148109950052,-4.752689600628875,-6.959242715639422,1.2
0.9081524717279049,-4.753209455232322,-6.958899065053262,1.2
0.9084092280345445,-4.41951296297932,-9.431923605991187,1.2
-0.9096590523001069,-4.418993055742335,-9.432267301304572,1.2
-0.9101915902864847,-6.724045439852036,-8.476267748260497,1.2
0.907876635145233,-6.72456555843631,-8.4759230770793,1.2
0.9081323938401313,-6.390869013549769,-10.948947662744448,1.2
-0.9099358864945202,-6.390349106312782,-10.949291358057827,1.2
-0.910468424480898,-8.695401490422485,-9.993291805013754,1.2
0.9075998558537536,-8.69592139765947,-9.992948109700372,1.2
-0.0014712371402860207,-9.865700454905733,-12.002431637789288,1.2
0.9078556145486518,-8.36222485277293,-12.465972695365519,1.2
-0.9102126657859994,-8.361704945535944,-12.466316390678902,1.2
